id,Taste,Canonical SMILES,Canonicalized Taste Intermediary,Canonicalized Taste,Canonicalized SMILES,Source,Original Labels
PMTDB00492,bitter,[H]C12CCC3([H])C([H])(C(OC(=O)\C=C\C4=CC=CC=C4)C(OC(C)=O)C4(C)C(CCC34O)C(C)=O)C1(C)CCC(C2)OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O,bitter,bitter,CC(=O)OC1C(OC(=O)/C=C/c2ccccc2)C2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)CCC32C)C2(O)CCC(C(C)=O)C12C,phytocompounds_db,bitter
PMTDB00493,"bitter, pungent",CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C)C)CN1C,bitter,bitter,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,phytocompounds_db,"bitter, pungent"
PMTDB00494,bitter,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C)C)CN1C.Br.Br,bitter,bitter,Br.Br.CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,phytocompounds_db,bitter
PMTDB00495,pungent (burning),CCCC1CCCCN1,undefined,undefined,CCCC1CCCCN1,phytocompounds_db,pungent (burning)
PMTDB00496,bitter,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O,bitter,bitter,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,phytocompounds_db,bitter
PMTDB00497,bitter,C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,bitter,bitter,c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4,phytocompounds_db,bitter
PMTDB00498,bitter,CC(=C)C1C2CC3(C4(CO4)C5C(C3(C1C(=O)O2)O)O5)C,bitter,bitter,C=C(C)C1C2CC3(C)C4(CO4)C4OC4C3(O)C1C(=O)O2,phytocompounds_db,bitter
PMTDB00499,astringent,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O,undefined,undefined,O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1,phytocompounds_db,astringent
PMTDB00500,bitter (electronic tongue),COC1=C(C=C2C(=C1)CCNC2=O)OC,bitter,bitter,COc1cc2c(cc1OC)C(=O)NCC2,phytocompounds_db,bitter (electronic tongue)
PMTDB00501,"bitter, pungent (insufficient evidence)",CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C,bitter,bitter,C=C1C(=O)OC2C=C(C)CCC=C(C)CCC12,phytocompounds_db,"bitter, pungent (insufficient evidence)"
PMTDB00502,bitter,C1=CC=C2C(=C1)C=CC(=O)O2,bitter,bitter,O=c1ccc2ccccc2o1,phytocompounds_db,bitter
PMTDB00503,bitter,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O,bitter,bitter,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,phytocompounds_db,bitter
PMTDB00504,bitter,CC1C2C(CCC1=CC(=O)OCCN(C)C)C3(CCC(C(C3CC2=O)(C)C)OC(=O)CC(C)(C)O)C,bitter,bitter,CC1C(=CC(=O)OCCN(C)C)CCC2C1C(=O)CC1C(C)(C)C(OC(=O)CC(C)(C)O)CCC21C,phytocompounds_db,bitter
PMTDB00505,astringent; bitter;,C1=CC(=CC=C1C=CC(=O)OC(C(C(=O)O)O)C(=O)O)O,bitter,bitter,O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(O)C(=O)O,phytocompounds_db,astringent; bitter;
PMTDB00506,bitter,CC12CCC(C(=CCC3C(C1O)OC(=O)C3=C)C2)OO,bitter,bitter,C=C1C(=O)OC2C1CC=C1CC(C)(CCC1OO)C2O,phytocompounds_db,bitter
PMTDB00507,bitter (insufficient evidence),CC(=CC=CC=C(C)C=CC=C(C)C(=O)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)C=CC=C(C)C(=O)OC3C(C(C(C(O3)COC4C(C(C(C(O4)CO)O)O)O)O)O)O,bitter,bitter,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,bitter (insufficient evidence)
PMTDB00508,bitter (insufficient evidence),CN1CCC2=CC(=C(C=C2C(=O)CC3=C(C1)C4=C(C=C3)OCO4)OC)OC,bitter,bitter,COc1cc2c(cc1OC)C(=O)Cc1ccc3c(c1CN(C)CC2)OCO3,phytocompounds_db,bitter (insufficient evidence)
PMTDB00509,bitter,C1C(C(C(O1)O)CC2=CC3=C(C=C2)OCO3)CC4=CC5=C(C=C4)OCO5,bitter,bitter,OC1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,phytocompounds_db,bitter
PMTDB00510,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)CO)C)C)O)O,bitter,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(CO)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00511,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,bitter,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00512,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)OS(=O)(=O)O)C)C)C)O)O,bitter,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(OS(=O)(=O)O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00513,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CCC(C4(C)C)O)CO)C)C)O)O,bitter,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(CO)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00514,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2CC(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,bitter,bitter,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00515,bitter; pungent (insufficient evidence),CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O,bitter,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter; pungent (insufficient evidence)
PMTDB00516,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)C)O)O,bitter,bitter,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00517,bitter,CC1(C(C(CC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C(C)(C(=O)C=CC(C)(C)O)O)O)C)C)C)O)O)C,bitter,bitter,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00518,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2CC(C1=O)O)C)C)C(C)(C(=O)CC(C(C)(C)O)O)O)O)C)C,bitter,bitter,CC1(C)C(=O)C(O)CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,phytocompounds_db,bitter
PMTDB00519,bitter,[H]C12CC(OC3OC(CO)C(O)C(O)C3O)C(=O)C(C)(C)C1=CCC1([H])C3(C)CC(O)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C3(C)CC(=O)C21C,bitter,bitter,CC1(C)C(=O)C(OC2OC(CO)C(O)C(O)C2O)CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,phytocompounds_db,bitter
PMTDB00520,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2CC(C1=O)O)C)C)C(C)(C(=O)CC(C(C)(C)O)O)O)O)C)C,bitter,bitter,CC1(C)C(=O)C(O)CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,phytocompounds_db,bitter
PMTDB00521,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,bitter,bitter,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00522,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,bitter,bitter,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00523,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)CC(C(C)(C)O)O)O)O)C)C,bitter,bitter,CC1(C)C(=O)C(O)=CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,phytocompounds_db,bitter
PMTDB00524,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)CC(C(C)(C)O)O)O)O)C)C,bitter,bitter,CC1(C)C(=O)C(O)=CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,phytocompounds_db,bitter
PMTDB00525,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)CCC(C)(C)O)O)O)C)C,bitter,bitter,CC(C)(O)CCC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00526,bitter,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2CC(C1=O)O)C)C)C(C)(C(=O)CCC(C)(C)O)O)O)C)C,bitter,bitter,CC(C)(O)CCC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,phytocompounds_db,bitter
PMTDB00527,pungent,CC(C)C1=CC=C(C=C1)C=O,undefined,undefined,CC(C)c1ccc(C=O)cc1,phytocompounds_db,pungent
PMTDB00528,bitter,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC)C,bitter,bitter,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[N+](C)(C)CC2)CC[N+]1(C)C,phytocompounds_db,bitter
PMTDB00529,sweet,__,sweet,sweet,,phytocompounds_db,sweet
PMTDB00530,bitter,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,bitter,bitter,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,phytocompounds_db,bitter
PMTDB00531,bitter; astringent (insufficient evidence),C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O.[Cl-],bitter,bitter,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1.[Cl-],phytocompounds_db,bitter; astringent (insufficient evidence)
PMTDB00532,bitter (insufficient evidence),C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,bitter,bitter,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,phytocompounds_db,bitter (insufficient evidence)
PMTDB00533,bitter,CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O,bitter,bitter,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,phytocompounds_db,bitter
PMTDB00534,sweet,CC1CC2C(C(CCC2(C3C1C4(CCC(C4C(C3)OC5C(C(C(C(O5)C)O)O)O)C6(CCC(O6)C(C)(C)O)C)C)C)OC7C(C(C(O7)COC(=O)C)O)O)(C)C,sweet,sweet,CC(=O)OCC1OC(OC2CCC3(C)C4CC(OC5OC(C)C(O)C(O)C5O)C5C(C6(C)CCC(C(C)(C)O)O6)CCC5(C)C4C(C)CC3C2(C)C)C(O)C1O,phytocompounds_db,sweet
PMTDB00535,sweet,CC1CC2C(C)(C)C(CCC2(C)C2CC(OC3OC(C)C(O)C(O)C3O)C3C(CCC3(C)C12)C1(C)CCC(O1)C(C)(C)O)OC1OC(CO)C(O)C1O,sweet,sweet,CC1CC2C(C)(C)C(OC3OC(CO)C(O)C3O)CCC2(C)C2CC(OC3OC(C)C(O)C(O)C3O)C3C(C4(C)CCC(C(C)(C)O)O4)CCC3(C)C12,phytocompounds_db,sweet
PMTDB00536,bitter,C=C1CC(C2C(C3C1CC(C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO,bitter,bitter,C=C(CO)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12,phytocompounds_db,bitter
PMTDB00537,astringent; non bitter,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,bitter,bitter,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,phytocompounds_db,astringent; non bitter
PMTDB00538,bitter,C1C2CNCC1C3=CC=CC(=O)N3C2,bitter,bitter,O=c1cccc2n1CC1CNCC2C1,phytocompounds_db,bitter
PMTDB00539,bitter; astringent,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,bitter,bitter,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,phytocompounds_db,bitter; astringent
PMTDB00540,bitter; astringent;,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O,bitter,bitter,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,phytocompounds_db,bitter; astringent;
PMTDB00541,astringent,C1=CC(=C(C2=C1C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)O,undefined,undefined,O=c1ccc2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2o1,phytocompounds_db,astringent
PMTDB00542,bitter; astringent (insufficient evidence),C1=CC(=C(C2=C1C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O,bitter,bitter,O=c1ccc2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2o1,phytocompounds_db,bitter; astringent (insufficient evidence)
PMTDB00543,bitter,CC1(C2CCC3=CC(CCC3C2(CCC1OC4C(C(C(C(O4)CO)O)O)O)C)(C)C(CO)O)C,bitter,bitter,CC1(C(O)CO)C=C2CCC3C(C)(C)C(OC4OC(CO)C(O)C(O)C4O)CCC3(C)C2CC1,phytocompounds_db,bitter
PMTDB00544,sweet,C(C(C(=O)O)N)C(=O)N,sweet,sweet,NC(=O)CC(N)C(=O)O,phytocompounds_db,sweet
PMTDB00545,sour; bitter; salty;,C(C(C(=O)O)N)C(=O)O,bitter,bitter,NC(CC(=O)O)C(=O)O,phytocompounds_db,sour; bitter; salty;
PMTDB00545,sour; bitter; salty;,C(C(C(=O)O)N)C(=O)O,sour,sour,NC(CC(=O)O)C(=O)O,phytocompounds_db,sour; bitter; salty;
PMTDB00546,bitter,C1=CC=C(C(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,bitter,bitter,O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,phytocompounds_db,bitter
PMTDB00547,bitter,CC(CCC=C(C)C)CCO,bitter,bitter,CC(C)=CCCC(C)CCO,phytocompounds_db,bitter
PMTDB00548,bitter,CC1(C2CC(=O)C3(C(C2(C(CC(=O)O1)O)C)CCC4(C35C(O5)C(=O)OC4C6=COC=C6)C)C)C,bitter,bitter,CC1(C)OC(=O)CC(O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,phytocompounds_db,bitter
PMTDB00549,bitter,CCCCCCCCCC=O,bitter,bitter,CCCCCCCCCC=O,phytocompounds_db,bitter
PMTDB00550,bitter,CC12CCC(C(C1CCC(=C)C2CC=C3C=COC3=O)(C)CO)O,bitter,bitter,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C=COC1=O,phytocompounds_db,bitter
PMTDB00551,astringent,C1C2C(C3C4C(=O)C5=C(C(=C(C(=C5C(=O)O4)C6=C(C(=C(C(=C6C(=O)O3)C7=C(C(=C(C=C7C(=O)O2)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O,undefined,undefined,O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C3OC(=O)c5c(c(O)c(O)c(O)c5-4)C3=O)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,phytocompounds_db,astringent
PMTDB00552,bitter,C=C1CCC2C(C3C1CCC3=C)OC(=O)C2=C,bitter,bitter,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,phytocompounds_db,bitter
PMTDB00553,bitter,C=C1CC(C2C(C3C1CC(=O)C3=C)OC(=O)C2=C)OC(=O)C(=C)CO,bitter,bitter,C=C(CO)C(=O)OC1CC(=C)C2CC(=O)C(=C)C2C2OC(=O)C(=C)C12,phytocompounds_db,bitter
PMTDB00554,pungent,C1CCN(CC1)C(=O)C=CC=CCCC=CC2=CC3=C(C=C2)OCO3,undefined,undefined,O=C(C=CC=CCCC=Cc1ccc2c(c1)OCO2)N1CCCCC1,phytocompounds_db,pungent
PMTDB00555,astringent;,CC(=O)CC\C=C\C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(O)=C1,undefined,undefined,CC(=O)CC/C=C/c1ccc(OC2OC(CO)C(O)C(O)C2O)c(O)c1,phytocompounds_db,astringent;
PMTDB00556,bitter,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6O)OC)O)O)OC)O)COC,bitter,bitter,CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(C(OC)C23)C14,phytocompounds_db,bitter
PMTDB00557,Astringent,C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O,undefined,undefined,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,phytocompounds_db,Astringent
PMTDB00558,astringent,C1C(C(C(C(O1)OC2=CC3=C(C=C(C=C3[O+]=C2C4=CC(=C(C(=C4)O)O)O)O)O)O)O)O.[Cl-],undefined,undefined,Oc1cc(O)c2cc(OC3OCC(O)C(O)C3O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1.[Cl-],phytocompounds_db,astringent
PMTDB00559,bitter,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)O)COC,bitter,bitter,CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,phytocompounds_db,bitter
PMTDB00560,pungent (aromatic),CC1=CCC2C(C1)C2(C)C,undefined,undefined,CC1=CCC2C(C1)C2(C)C,phytocompounds_db,pungent (aromatic)
PMTDB00561,bitter (insufficient evidence),CC12CCCC(=C)C1(CC1C(C2)OC(=O)C1=C)OO,bitter,bitter,C=C1C(=O)OC2CC3(C)CCCC(=C)C3(OO)CC12,phytocompounds_db,bitter (insufficient evidence)
PMTDB00562,astringent,C1=CC(=CC=C1CC(C(=O)O)NC(=O)C=CC2=CC(=C(C=C2)O)O)O,undefined,undefined,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1ccc(O)cc1)C(=O)O,phytocompounds_db,astringent
PMTDB00563,bitter,CC1=C2C(C3C(CC1)C(=C)C(=O)O3)C(=CC2=O)CO,bitter,bitter,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C=C(CO)C12,phytocompounds_db,bitter
PMTDB00564,astringent,OC1=C(O)C(O)=C2C(=C1)C(=O)OCC1OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C4C(=C(O)C(O)=C3O)C3=C5C(=O)OC(CC5=C(O)C(O)=C3O)C(OC4=O)C1OC(=O)C1=CC(O)=C(O)C(O)=C21,undefined,undefined,O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C3Cc5c(O)c(O)c(O)c-4c5C(=O)O3)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,phytocompounds_db,astringent
PMTDB00565,bitter,COC(=O)CC1C2(C)C(OC3CC(C(C)=C23)C2=CC(=O)OC2O)C(O)C2C(C)(C=CC(=O)C12C)C(=O)OC,bitter,bitter,COC(=O)CC1C2(C)C3=C(C)C(C4=CC(=O)OC4O)CC3OC2C(O)C2C(C)(C(=O)OC)C=CC(=O)C21C,phytocompounds_db,bitter
PMTDB00566,bitter,CC1C2C(CC(=C3C(C2OC1=O)C(=CC3=O)C)C)O,bitter,bitter,CC1=CC(=O)C2=C(C)CC(O)C3C(C)C(=O)OC3C12,phytocompounds_db,bitter
PMTDB00567,bitter,CC1=C2C(CC1C3=CC(OC3=O)O)OC4C2(C(C5(C(C4O)C(C=CC5=O)(C)C(=O)OC)C)CC(=O)OC)C,bitter,bitter,COC(=O)CC1C2(C)C3=C(C)C(C4=CC(O)OC4=O)CC3OC2C(O)C2C(C)(C(=O)OC)C=CC(=O)C21C,phytocompounds_db,bitter
PMTDB00568,sweet,C1C(C(C(C(O1)(CO)O)O)O)O,sweet,sweet,OCC1(O)OCC(O)C(O)C1O,phytocompounds_db,sweet
PMTDB00569,pungent,C=CCSSCC=C,undefined,undefined,C=CCSSCC=C,phytocompounds_db,pungent
PMTDB00570,astringent; bitter (insufficient evidence),C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O,bitter,bitter,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)CC(OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)CC1O,phytocompounds_db,astringent; bitter (insufficient evidence)
PMTDB00571,bitter,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,bitter,bitter,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,phytocompounds_db,bitter
PMTDB00572,bitter,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CC(C5C6=CC(=O)OC6)O)O)C)C)O)OC)OC7C(C(C(C(O7)CO)O)O)O,bitter,bitter,COC1C(O)C(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(O)CC43O)C2)OC(C)C1OC1OC(CO)C(O)C(O)C1O,phytocompounds_db,bitter
PMTDB00573,bitter (insufficient evidence),CC1CCC2(C(C3C(O2)C(C4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1,bitter,bitter,CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,phytocompounds_db,bitter (insufficient evidence)
PMTDB00574,bitter,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,bitter,bitter,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,phytocompounds_db,bitter
PMTDB00575,pungent,CC(C)CCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,undefined,undefined,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,phytocompounds_db,pungent
PMTDB00576,pungent (insufficient evidence),COC1=C(C=CC(C1)C=CC(=O)NCCC2=CC(=C(C=C2)O)OC)O,undefined,undefined,COC1=C(O)C=CC(C=CC(=O)NCCc2ccc(O)c(OC)c2)C1,phytocompounds_db,pungent (insufficient evidence)
PMTDB00577,bitter,CC(CCCC(=CCO)C)C(=O)OC1CC2C(C(OC=C2C(=O)O1)OC3C(C(C(C(O3)CO)O)O)O)C=C,bitter,bitter,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OC(OC(=O)C(C)CCCC(C)=CCO)CC21,phytocompounds_db,bitter
PMTDB00578,bitter,CCCCCC(O)CC(O)CCC1=CC(OC)=C(O)C=C1,bitter,bitter,CCCCCC(O)CC(O)CCc1ccc(O)c(OC)c1,phytocompounds_db,bitter
